venue,year,identifier,heading,title,authors,page_range,length,electronic_edition,comment
ICSE,2018,conf/icse/icse2018,Program reduction techniques,Perses: syntax-guided program reduction.,Chengnian Sun; Yuanbo Li; Qirun Zhang; Tianxiao Gu; Zhendong Su,361-371,11,https://doi.org/10.1145/3180155.3180236,
ICSE,2018,conf/icse/icse2018,"Security, privacy and trust I",Secure coding practices in Java: challenges and vulnerabilities.,Na Meng; Stefan Nagy; Danfeng (Daphne) Yao; Wenjie Zhuang; Gustavo Arango Argoty,372-383,12,https://doi.org/10.1145/3180155.3180201,
ICSE,2018,conf/icse/icse2018,"Security, privacy and trust I",EnMobile: entity-based characterization and analysis of mobile malware.,Wei Yang; Mukul R. Prasad; Tao Xie,384-394,11,https://doi.org/10.1145/3180155.3180223,
ICSE,2018,conf/icse/icse2018,"Security, privacy and trust I",Model comprehension for security risk assessment: an empirical comparison of tabular vs. graphical representations.,Katsiaryna Labunets; Fabio Massacci; Federica Paci; Sabrina Marczak; Flávio Moreira de Oliveira,395,1,https://doi.org/10.1145/3180155.3182511,
ICSE,2018,conf/icse/icse2018,"Security, privacy and trust I",Privacy by designers: software developers' privacy mindset.,Irit Hadar; Tomer Hasson; Oshrat Ayalon; Eran Toch; Michael Birnhack; Sofia Sherman; Arod Balissa,396,1,https://doi.org/10.1145/3180155.3182531,
ICSE,2018,conf/icse/icse2018,Empirical software engineering,Does the propagation of artifact changes across tasks reflect work dependencies?,Christoph Mayr-Dorn; Alexander Egyed,397-407,11,https://doi.org/10.1145/3180155.3180185,
ICSE,2018,conf/icse/icse2018,Empirical software engineering,Large-scale analysis of framework-specific exceptions in Android apps.,Lingling Fan; Ting Su; Sen Chen; Guozhu Meng; Yang Liu; Lihua Xu; Geguang Pu; Zhendong Su,408-419,12,https://doi.org/10.1145/3180155.3180222,
ICSE,2018,conf/icse/icse2018,Empirical software engineering,Effect sizes and their variance for AB/BA crossover design studies.,Lech Madeyski; Barbara A. Kitchenham,420,1,https://doi.org/10.1145/3180155.3182556,
ICSE,2018,conf/icse/icse2018,Empirical software engineering,A large-scale empirical study on the effects of code obfuscations on Android apps and anti-malware products.,Mahmoud Hammad; Joshua Garcia; Sam Malek,421-431,11,https://doi.org/10.1145/3180155.3180228,
ICSE,2018,conf/icse/icse2018,Empirical software engineering,An empirical study on the interplay between semantic coupling and co-change of software classes.,Nemitari Ajienka; Andrea Capiluppi; Steve Counsell,432,1,https://doi.org/10.1145/3180155.3190833,
ICSE,2018,conf/icse/icse2018,Test improvement,DeFlaker: automatically detecting flaky tests.,Jonathan Bell; Owolabi Legunsen; Michael Hilton; Lamyaa Eloussi; Tifany Yung; Darko Marinov,433-444,12,https://doi.org/10.1145/3180155.3180164,
ICSE,2018,conf/icse/icse2018,Test improvement,DetReduce: minimizing Android GUI test suites for regression testing.,Wontae Choi; Koushik Sen; George C. Necula; Wenyu Wang,445-455,11,https://doi.org/10.1145/3180155.3180173,
ICSE,2018,conf/icse/icse2018,Test improvement,Time to clean your test objectives.,Michaël Marcozzi; Sébastien Bardin; Nikolai Kosmatov; Mike Papadakis; Virgile Prevosto; Loïc Correnson,456-467,12,https://doi.org/10.1145/3180155.3180191,
ICSE,2018,conf/icse/icse2018,Test improvement,Prioritizing browser environments for web application test execution.,Jung-Hyun Kwon; In-Young Ko; Gregg Rothermel,468-479,12,https://doi.org/10.1145/3180155.3180244,
ICSE,2018,conf/icse/icse2018,Empirical studies of code,An empirical study of early access games on the steam platform.,Dayi Lin; Cor-Paul Bezemer; Ahmed E. Hassan,480,1,https://doi.org/10.1145/3180155.3182512,
ICSE,2018,conf/icse/icse2018,Empirical studies of code,Correctness attraction: a study of stability of software behavior under runtime perturbation.,Benjamin Danglot; Philippe Preux; Benoit Baudry; Martin Monperrus,481,1,https://doi.org/10.1145/3180155.3182548,
ICSE,2018,conf/icse/icse2018,Empirical studies of code,On the diffuseness and the impact on maintainability of code smells: a large scale empirical investigation.,Fabio Palomba; Gabriele Bavota; Massimiliano Di Penta; Fausto Fasano; Rocco Oliveto; Andrea De Lucia,482,1,https://doi.org/10.1145/3180155.3182532,
ICSE,2018,conf/icse/icse2018,Empirical studies of code,Accurate and efficient refactoring detection in commit history.,Nikolaos Tsantalis; Matin Mansouri; Laleh Mousavi Eshkevari; Davood Mazinanian; Danny Dig,483-494,12,https://doi.org/10.1145/3180155.3180206,
ICSE,2018,conf/icse/icse2018,"Security, privacy and trust II",ENTRUST: engineering trustworthy self-adaptive software with dynamic assurance cases.,Radu Calinescu; Danny Weyns; Simos Gerasimou; M. Usman Iftikhar; Ibrahim Habli; Tim Kelly,495,1,https://doi.org/10.1145/3180155.3182540,
ICSE,2018,conf/icse/icse2018,"Security, privacy and trust II","The good, the bad and the ugly: a study of security decisions in a cyber-physical systems game.",Sylvain Frey; Awais Rashid; Pauline Anthonysamy; Maria Pinto-Albuquerque; Syed Asad Naqvi,496,1,https://doi.org/10.1145/3180155.3182549,
ICSE,2018,conf/icse/icse2018,"Security, privacy and trust II","Lightweight, obfuscation-resilient detection and family identification of Android malware.",Joshua Garcia; Mahmoud Hammad; Sam Malek,497,1,https://doi.org/10.1145/3180155.3182551,
ICSE,2018,conf/icse/icse2018,"Security, privacy and trust II",Are vulnerabilities discovered and resolved like other defects?,Patrick J. Morrison; Rahul Pandita; Xusheng Xiao; Ram Chillarege; Laurie Williams,498,1,https://doi.org/10.1145/3180155.3182553,
ICSE,2018,conf/icse/icse2018,Communities and ecosystems,How modern news aggregators help development communities shape and share knowledge.,Maurício Finavaro Aniche; Christoph Treude; Igor Steinmacher; Igor Wiese; Gustavo Pinto; Margaret-Anne D. Storey; Marco Aurélio Gerosa,499-510,12,https://doi.org/10.1145/3180155.3180180,
ICSE,2018,conf/icse/icse2018,Communities and ecosystems,Adding sparkle to social coding: an empirical study of repository badges in the ,Asher Trockman; Shurui Zhou; Christian Kästner; Bogdan Vasilescu,511-522,12,https://doi.org/10.1145/3180155.3180209,
ICSE,2018,conf/icse/icse2018,Communities and ecosystems,"""Was my contribution fairly reviewed?"": a framework to study the perception of fairness in modern code reviews.",Daniel M. Germán; Gregorio Robles; Germán Poo-Caamaño; Xin Yang; Hajimu Iida; Katsuro Inoue,523-534,12,https://doi.org/10.1145/3180155.3180217,
ICSE,2018,conf/icse/icse2018,Communities and ecosystems,Collaborative model-driven software engineering: a classification framework and a research map.,Davide Di Ruscio; Mirco Franzago; Henry Muccini; Ivano Malavolta,535,1,https://doi.org/10.1145/3180155.3182543,
ICSE,2018,conf/icse/icse2018,Testing I,ChangeLocator: locate crash-inducing changes based on crash reports.,Rongxin Wu; Ming Wen; Shing-Chi Cheung; Hongyu Zhang,536,1,https://doi.org/10.1145/3180155.3182516,
ICSE,2018,conf/icse/icse2018,Testing I,Are mutation scores correlated with real fault detection?: a large scale empirical study on the relationship between mutants and real faults.,Mike Papadakis; Donghwan Shin; Shin Yoo; Doo-Hwan Bae,537-548,12,https://doi.org/10.1145/3180155.3180183,
ICSE,2018,conf/icse/icse2018,Testing I,Efficient sampling of SAT solutions for testing.,Rafael Dutra; Kevin Laeufer; Jonathan Bachrach; Koushik Sen,549-559,11,https://doi.org/10.1145/3180155.3180248,
ICSE,2018,conf/icse/icse2018,Testing I,Are fix-inducing changes a moving target?: a longitudinal case study of just-in-time defect prediction.,Shane McIntosh; Yasutaka Kamei,560,1,https://doi.org/10.1145/3180155.3182514,
ICSE,2018,conf/icse/icse2018,Studying software engineers I,Understanding developers' needs on deprecation as a language feature.,Anand Ashok Sawant; Maurício Finavaro Aniche; Arie van Deursen; Alberto Bacchelli,561-571,11,https://doi.org/10.1145/3180155.3180170,
ICSE,2018,conf/icse/icse2018,Studying software engineers I,On the dichotomy of debugging behavior among programmers.,Moritz Beller; Niels Spruit; Diomidis Spinellis; Andy Zaidman,572-583,12,https://doi.org/10.1145/3180155.3180175,
ICSE,2018,conf/icse/icse2018,Studying software engineers I,Measuring program comprehension: a large-scale field study with professionals.,Xin Xia; Lingfeng Bao; David Lo; Zhenchang Xing; Ahmed E. Hassan; Shanping Li,584,1,https://doi.org/10.1145/3180155.3182538,
ICSE,2018,conf/icse/icse2018,Studying software engineers I,Data scientists in software teams: state of the art and challenges.,Miryung Kim; Thomas Zimmermann; Robert DeLine; Andrew Begel,585,1,https://doi.org/10.1145/3180155.3182515,
ICSE,2018,conf/icse/icse2018,Program analysis I,Dataflow tunneling: mining inter-request data dependencies for request-based applications.,Xiao Yu; Guoliang Jin,586-597,12,https://doi.org/10.1145/3180155.3180171,
ICSE,2018,conf/icse/icse2018,Program analysis I,Launch-mode-aware context-sensitive activity transition analysis.,Yifei Zhang; Yulei Sui; Jingling Xue,598-608,11,https://doi.org/10.1145/3180155.3180188,
ICSE,2018,conf/icse/icse2018,Program analysis I,UFO: predictive concurrency use-after-free detection.,Jeff Huang,609-619,11,https://doi.org/10.1145/3180155.3180225,
ICSE,2018,conf/icse/icse2018,Program analysis I,Collective program analysis.,Ganesha Upadhyaya; Hridesh Rajan,620-631,12,https://doi.org/10.1145/3180155.3180252,
ICSE,2018,conf/icse/icse2018,Human and social aspects of computing II,Statistical learning of API fully qualified names in code snippets of online forums.,Hung Phan; Hoan Anh Nguyen; Ngoc M. Tran; Linh H. Truong; Anh Tuan Nguyen; Tien N. Nguyen,632-642,11,https://doi.org/10.1145/3180155.3180230,
ICSE,2018,conf/icse/icse2018,Human and social aspects of computing II,When not to comment: questions and tradeoffs with API documentation for C++ projects.,Andrew Head; Caitlin Sadowski; Emerson R. Murphy-Hill; Andrea Knight,643-653,11,https://doi.org/10.1145/3180155.3180176,
ICSE,2018,conf/icse/icse2018,Human and social aspects of computing II,Deuce: a lightweight user interface for structured editing.,Brian Hempel; Justin Lubin; Grace Lu; Ravi Chugh,654-664,11,https://doi.org/10.1145/3180155.3180165,
ICSE,2018,conf/icse/icse2018,Human and social aspects of computing II,From UI design image to GUI skeleton: a neural machine translator to bootstrap mobile GUI implementation.,Chunyang Chen; Ting Su; Guozhu Meng; Zhenchang Xing; Yang Liu,665-676,12,https://doi.org/10.1145/3180155.3180240,
ICSE,2018,conf/icse/icse2018,Testing II,When testing meets code review: why and how developers review tests.,Davide Spadini; Maurício Finavaro Aniche; Margaret-Anne D. Storey; Magiel Bruntink; Alberto Bacchelli,677-687,11,https://doi.org/10.1145/3180155.3180192,
ICSE,2018,conf/icse/icse2018,Testing II,Redefining prioritization: continuous prioritization for continuous integration.,Jingjing Liang; Sebastian G. Elbaum; Gregg Rothermel,688-698,11,https://doi.org/10.1145/3180155.3180213,
ICSE,2018,conf/icse/icse2018,Testing II,MAHAKIL: diversity based oversampling approach to alleviate the class imbalance issue in software defect prediction.,Kwabena Ebo Bennin; Jacky Keung; Passakorn Phannachitta; Akito Monden; Solomon Mensah,699,1,https://doi.org/10.1145/3180155.3182520,
ICSE,2018,conf/icse/icse2018,Testing II,On the use of hidden Markov model to predict the time to fix bugs.,Mayy Habayeb; Syed Shariyar Murtaza; Andriy V. Miranskyy; Ayse Basar Bener,700,1,https://doi.org/10.1145/3180155.3182522,
ICSE,2018,conf/icse/icse2018,Studying software engineers II,What makes a great manager of software engineers?,Eirini Kalliamvakou; Christian Bird; Thomas Zimmermann; Andrew Begel; Robert DeLine; Daniel M. Germán,701,1,https://doi.org/10.1145/3180155.3182525,
ICSE,2018,conf/icse/icse2018,Studying software engineers II,Older adults and hackathons: a qualitative study.,Wieslaw Kopec; Bartlomiej Balcerzak; Radoslaw Nielek; Grzegorz Kowalik; Adam Wierzbicki; Fabio Casati,702-703,2,https://doi.org/10.1145/3180155.3182547,
ICSE,2018,conf/icse/icse2018,Studying software engineers II,Does syntax highlighting help programming novices?,Christoph Hannebauer; Marc Hesenius; Volker Gruhn,704,1,https://doi.org/10.1145/3180155.3182554,
ICSE,2018,conf/icse/icse2018,Studying software engineers II,Do programmers work at night or during the weekend?,Maëlick Claes; Mika V. Mäntylä; Miikka Kuutila; Bram Adams,705-715,11,https://doi.org/10.1145/3180155.3180193,
ICSE,2018,conf/icse/icse2018,Program analysis II,Multi-granular conflict and dependency analysis in software engineering based on graph transformation.,Leen Lambers; Daniel Strüber; Gabriele Taentzer; Kristopher Born; Jevgenij Huebert,716-727,12,https://doi.org/10.1145/3180155.3180258,
ICSE,2018,conf/icse/icse2018,Program analysis II,Self-hiding behavior in Android apps: detection and characterization.,Zhiyong Shan; Iulian Neamtiu; Raina Samuel,728-739,12,https://doi.org/10.1145/3180155.3180214,
ICSE,2018,conf/icse/icse2018,Program analysis II,The scent of a smell: an extensive comparison between textual and structural smells.,Fabio Palomba; Annibale Panichella; Andy Zaidman; Rocco Oliveto; Andrea De Lucia,740,1,https://doi.org/10.1145/3180155.3182530,
ICSE,2018,conf/icse/icse2018,Program analysis II,ConflictJS: finding and understanding conflicts between JavaScript libraries.,Jibesh Patra; Pooja N. Dixit; Michael Pradel,741-751,11,https://doi.org/10.1145/3180155.3180184,
ICSE,2018,conf/icse/icse2018,Software comprehension,Debugging data flows in reactive programs.,Herman Banken; Erik Meijer; Georgios Gousios,752-763,12,https://doi.org/10.1145/3180155.3180156,
ICSE,2018,conf/icse/icse2018,Software comprehension,Do you remember this source code?,Jacob Krüger; Jens Wiemann; Wolfram Fenske; Gunter Saake; Thomas Leich,764-775,12,https://doi.org/10.1145/3180155.3180215,
ICSE,2018,conf/icse/icse2018,Software comprehension,Inferring hierarchical motifs from execution traces.,Saba Alimadadi; Ali Mesbah; Karthik Pattabiraman,776-787,12,https://doi.org/10.1145/3180155.3180216,
ICSE,2018,conf/icse/icse2018,Software comprehension,A comparison of program comprehension strategies by blind and sighted programmers.,Ameer Armaly; Paige Rodeghero; Collin McMillan,788,1,https://doi.org/10.1145/3180155.3182544,
ICSE,2018,conf/icse/icse2018,Performance and maintenance,Identifying patch correctness in test-based program repair.,Yingfei Xiong; Xinyuan Liu; Muhan Zeng; Lu Zhang; Gang Huang,789-799,11,https://doi.org/10.1145/3180155.3180182,
ICSE,2018,conf/icse/icse2018,Performance and maintenance,How ,Junwen Yang; Pranav Subramaniam; Shan Lu; Cong Yan; Alvin Cheung,800-810,11,https://doi.org/10.1145/3180155.3180194,
ICSE,2018,conf/icse/icse2018,Performance and maintenance,Speedoo: prioritizing performance optimization opportunities.,Zhifei Chen; Bihuan Chen; Lu Xiao; Xiao Wang; Lin Chen; Yang Liu; Baowen Xu,811-821,11,https://doi.org/10.1145/3180155.3180229,
ICSE,2018,conf/icse/icse2018,Performance and maintenance,Empirical study on the discrepancy between performance testing results from virtual and physical environments.,Muhammad Moiz Arif; Weiyi Shang; Emad Shihab,822,1,https://doi.org/10.1145/3180155.3182527,
ICSE,2018,conf/icse/icse2018,Requirements and recommender systems,The evolution of requirements practices in software startups.,Catarina Gralha; Daniela E. Damian; Anthony I. Wasserman; Miguel Goulão; João Araújo,823-833,11,https://doi.org/10.1145/3180155.3180158,
ICSE,2018,conf/icse/icse2018,Requirements and recommender systems,Traceability in the wild: automatically augmenting incomplete trace links.,Michael Rath; Jacob Rendall; Jin L. C. Guo; Jane Cleland-Huang; Patrick Mäder,834-845,12,https://doi.org/10.1145/3180155.3180207,
ICSE,2018,conf/icse/icse2018,Requirements and recommender systems,A temporal permission analysis and enforcement framework for Android.,Alireza Sadeghi; Reyhaneh Jabbarvand; Negar Ghorbani; Hamid Bagheri; Sam Malek,846-857,12,https://doi.org/10.1145/3180155.3180172,
ICSE,2018,conf/icse/icse2018,Requirements and recommender systems,Global-aware recommendations for repairing violations in exception handling.,Eiji Adachi Barbosa; Alessandro Garcia,858,1,https://doi.org/10.1145/3180155.3182539,
ICSE,2018,conf/icse/icse2018,Testing III,RFC-directed differential testing of certificate validation in SSL/TLS implementations.,Chu Chen; Cong Tian; Zhenhua Duan; Liang Zhao,859-870,12,https://doi.org/10.1145/3180155.3180226,
ICSE,2018,conf/icse/icse2018,Testing III,Symbolic verification of regular properties.,Hengbiao Yu; Zhenbang Chen; Ji Wang; Zhendong Su; Wei Dong,871-881,11,https://doi.org/10.1145/3180155.3180227,
ICSE,2018,conf/icse/icse2018,Testing III,Metamorphic testing of RESTful web APIs.,Sergio Segura; José Antonio Parejo; Javier Troya; Antonio Ruiz Cortés,882,1,https://doi.org/10.1145/3180155.3182528,
